DT_CTBIL;SG_EMPRE;CD_CANAL_VENDA;CD_PRODUTO;CD_LOCAL_DEBITO;CD_LOCAL_CREDITO;VL_PREMT;QT_PREMT;CD_CNAPE
30/11/2024;RPS;2;116;9768;9623;220,03;0;107113
30/11/2024;RPS;2;117;9768;9623;886,94;0;107113
30/11/2024;RPS;2;208;9768;9623;432,02;0;107113
30/11/2024;RPS;2;310;9768;9623;27663,63;0;107113
30/11/2024;RPS;2;315;9768;9623;10075,57;0;107113
30/11/2024;RPS;2;316;9768;9623;6322,75;0;107113
30/11/2024;RPS;2;322;9768;9623;432,12;0;107113
30/11/2024;RPS;2;324;9768;9623;18,99;0;107113
30/11/2024;RPS;2;326;9768;9623;628,31;0;107113
30/11/2024;RPS;2;327;9768;9623;293,39;0;107113
30/11/2024;RPS;2;530;9768;9623;9125,2;0;107113
30/11/2024;RPS;2;535;9768;9623;3554,7;0;107113
30/11/2024;RPS;2;536;9768;9623;2594,2;0;107113
30/11/2024;RPS;2;539;9768;9623;18,55;0;107113
30/11/2024;RPS;2;750;9768;9623;162,5;0;107113
30/11/2024;RPS;2;789;9768;9623;30;0;107113
30/11/2024;RPS;2;812;9768;9623;423,67;0;107113
30/11/2024;RPS;2;815;9768;9623;160,69;0;107113
30/11/2024;RPS;2;817;9768;9623;80,45;0;107113
30/11/2024;RPS;2;116;9770;9623;226,19;0;107113
30/11/2024;RPS;2;310;9770;9623;3873,06;0;107113
30/11/2024;RPS;2;315;9770;9623;127,59;0;107113
30/11/2024;RPS;2;327;9770;9623;145,01;0;107113
30/11/2024;RPS;2;530;9770;9623;1455,58;0;107113
30/11/2024;RPS;2;535;9770;9623;83,2;0;107113
30/11/2024;RPS;2;539;9770;9623;42,1;0;107113
30/11/2024;RPS;2;812;9770;9623;80,46;0;107113
30/11/2024;RPS;2;815;9770;9623;5,19;0;107113
30/11/2024;RPS;2;116;9772;9623;42,57;0;107113
30/11/2024;RPS;2;117;9772;9623;602,87;0;107113
30/11/2024;RPS;2;208;9772;9623;1124,51;0;107113
30/11/2024;RPS;2;310;9772;9623;8564,74;0;107113
30/11/2024;RPS;2;315;9772;9623;1137,82;0;107113
30/11/2024;RPS;2;316;9772;9623;2014,67;0;107113
30/11/2024;RPS;2;327;9772;9623;726,83;0;107113
30/11/2024;RPS;2;530;9772;9623;2624,89;0;107113
30/11/2024;RPS;2;535;9772;9623;455,98;0;107113
30/11/2024;RPS;2;536;9772;9623;448,09;0;107113
30/11/2024;RPS;2;539;9772;9623;166,59;0;107113
30/11/2024;RPS;2;750;9772;9623;95;0;107113
30/11/2024;RPS;2;812;9772;9623;73,38;0;107113
30/11/2024;RPS;2;815;9772;9623;18,93;0;107113
30/11/2024;RPS;2;817;9772;9623;5,79;0;107113
30/11/2024;RPS;2;828;9772;9623;10,1;0;107113
30/11/2024;RPS;2;940;9772;9623;182,7;0;107113
30/11/2024;RPS;2;951;9772;9623;18,9;0;107113
30/11/2024;RPS;2;315;9773;9623;682,96;0;107113
30/11/2024;RPS;2;535;9773;9623;331,79;0;107113
30/11/2024;RPS;2;812;9773;9623;10,11;0;107113
30/11/2024;RPS;2;815;9773;9623;10,36;0;107113
30/11/2024;RPS;2;941;9773;9623;802,94;0;107113
30/11/2024;RPS;2;116;9775;9623;191,07;0;107113
30/11/2024;RPS;2;117;9775;9623;767,69;0;107113
30/11/2024;RPS;2;310;9775;9623;3253,04;0;107113
30/11/2024;RPS;2;327;9775;9623;249,02;0;107113
30/11/2024;RPS;2;530;9775;9623;829,68;0;107113
30/11/2024;RPS;2;539;9775;9623;45,36;0;107113
30/11/2024;RPS;2;812;9775;9623;11,22;0;107113
30/11/2024;RPS;2;116;9780;9623;490,5;0;107113
30/11/2024;RPS;2;117;9780;9623;269,19;0;107113
30/11/2024;RPS;2;310;9780;9623;1129,12;0;107113
30/11/2024;RPS;2;315;9780;9623;1405,08;0;107113
30/11/2024;RPS;2;530;9780;9623;311,05;0;107113
30/11/2024;RPS;2;535;9780;9623;341,83;0;107113
30/11/2024;RPS;2;812;9780;9623;8,08;0;107113
30/11/2024;RPS;2;815;9780;9623;10,81;0;107113
30/11/2024;RPS;2;976;9783;9272;425,66;0;107113
30/11/2024;RPS;2;976;9783;9274;1213,45;0;107113
30/11/2024;RPS;2;977;9783;9287;59,74;0;107113
30/11/2024;RPS;2;976;9783;9626;93,48;0;107113
30/11/2024;RPS;2;116;9786;9623;80,45;0;107113
30/11/2024;RPS;2;310;9786;9623;11751,13;0;107113
30/11/2024;RPS;2;315;9786;9623;2016,86;0;107113
30/11/2024;RPS;2;327;9786;9623;656,37;0;107113
30/11/2024;RPS;2;530;9786;9623;3064,47;0;107113
30/11/2024;RPS;2;535;9786;9623;391,84;0;107113
30/11/2024;RPS;2;539;9786;9623;114,09;0;107113
30/11/2024;RPS;2;812;9786;9623;97,61;0;107113
30/11/2024;RPS;2;815;9786;9623;19,24;0;107113
30/11/2024;RPS;2;315;9787;9623;1747,99;0;107113
30/11/2024;RPS;2;535;9787;9623;647,11;0;107113
30/11/2024;RPS;2;815;9787;9623;27,99;0;107113
30/11/2024;RPS;2;310;9789;9623;1508,02;0;107113
30/11/2024;RPS;2;315;9789;9623;2827,72;0;107113
30/11/2024;RPS;2;530;9789;9623;486,57;0;107113
30/11/2024;RPS;2;535;9789;9623;709,29;0;107113
30/11/2024;RPS;2;812;9789;9623;36,58;0;107113
30/11/2024;RPS;2;815;9789;9623;33,77;0;107113
30/11/2024;RPS;2;116;9790;9623;203,39;0;107113
30/11/2024;RPS;2;310;9790;9623;2628,43;0;107113
30/11/2024;RPS;2;315;9790;9623;1740,36;0;107113
30/11/2024;RPS;2;327;9790;9623;152,92;0;107113
30/11/2024;RPS;2;530;9790;9623;1045,94;0;107113
30/11/2024;RPS;2;535;9790;9623;541,5;0;107113
30/11/2024;RPS;2;539;9790;9623;23,61;0;107113
30/11/2024;RPS;2;789;9790;9623;5,5;0;107113
30/11/2024;RPS;2;812;9790;9623;41;0;107113
30/11/2024;RPS;2;815;9790;9623;21,44;0;107113
30/11/2024;RPS;2;310;9797;9623;2317,27;0;107113
30/11/2024;RPS;2;530;9797;9623;671,06;0;107113
30/11/2024;RPS;2;789;9797;9623;0,5;0;107113
30/11/2024;RPS;2;812;9797;9623;39,89;0;107113
30/11/2024;RPS;2;210;9797;9657;2838,98;0;107113
30/11/2024;RPS;2;542;9797;9657;32199,87;0;107113
30/11/2024;RPS;2;543;9797;9657;11942,96;0;107113
30/11/2024;RPS;2;551;9797;9657;31356,32;0;107113
30/11/2024;RPS;2;552;9797;9657;15921,77;0;107113
30/11/2024;RPS;2;208;9806;9623;139,93;0;107113
30/11/2024;RPS;2;310;9806;9623;110,17;0;107113
30/11/2024;RPS;2;530;9806;9623;332,67;0;107113
30/11/2024;RPS;2;812;9806;9623;17,42;0;107113
30/11/2024;RPS;2;310;9807;9623;1436,94;0;107113
30/11/2024;RPS;2;530;9807;9623;769,42;0;107113
30/11/2024;RPS;2;789;9807;9623;2;0;107113
30/11/2024;RPS;2;812;9807;9623;22,23;0;107113
30/11/2024;RPS;2;116;9808;9623;209,85;0;107113
30/11/2024;RPS;2;310;9808;9623;516,77;0;107113
30/11/2024;RPS;2;327;9808;9623;203,68;0;107113
30/11/2024;RPS;2;530;9808;9623;169,92;0;107113
30/11/2024;RPS;2;539;9808;9623;59,26;0;107113
30/11/2024;RPS;2;789;9808;9623;1,5;0;107113
30/11/2024;RPS;2;812;9808;9623;11,42;0;107113
30/11/2024;RPS;2;117;9810;9623;1831,12;0;107113
30/11/2024;RPS;2;310;9810;9623;1265,05;0;107113
30/11/2024;RPS;2;530;9810;9623;497,91;0;107113
30/11/2024;RPS;2;789;9810;9623;1;0;107113
30/11/2024;RPS;2;812;9810;9623;26,37;0;107113
30/11/2024;RPS;2;530;9810;9657;2091,58;0;107113
30/11/2024;RPS;2;812;9810;9657;251,29;0;107113
30/11/2024;RPS;2;116;9818;9623;42,22;0;107113
30/11/2024;RPS;2;208;9818;9623;267,97;0;107113
30/11/2024;RPS;2;310;9818;9623;10736,86;0;107113
30/11/2024;RPS;2;315;9818;9623;2218,95;0;107113
30/11/2024;RPS;2;316;9818;9623;2628,16;0;107113
30/11/2024;RPS;2;327;9818;9623;458,44;0;107113
30/11/2024;RPS;2;530;9818;9623;2948,21;0;107113
30/11/2024;RPS;2;535;9818;9623;843,46;0;107113
30/11/2024;RPS;2;536;9818;9623;1456,28;0;107113
30/11/2024;RPS;2;539;9818;9623;82,06;0;107113
30/11/2024;RPS;2;789;9818;9623;10,2;0;107113
30/11/2024;RPS;2;812;9818;9623;126,49;0;107113
30/11/2024;RPS;2;815;9818;9623;33,43;0;107113
30/11/2024;RPS;2;817;9818;9623;18,94;0;107113
30/11/2024;RPS;2;315;9826;9623;2232,65;0;107113
30/11/2024;RPS;2;321;9826;9623;278,9;0;107113
30/11/2024;RPS;2;322;9826;9623;248,84;0;107113
30/11/2024;RPS;2;535;9826;9623;690,66;0;107113
30/11/2024;RPS;2;815;9826;9623;10,33;0;107113
30/11/2024;RPS;2;310;9833;9623;5646,23;0;107113
30/11/2024;RPS;2;315;9833;9623;1156,25;0;107113
30/11/2024;RPS;2;316;9833;9623;1004,02;0;107113
30/11/2024;RPS;2;322;9833;9623;683,23;0;107113
30/11/2024;RPS;2;324;9833;9623;7,65;0;107113
30/11/2024;RPS;2;326;9833;9623;175,06;0;107113
30/11/2024;RPS;2;327;9833;9623;1240,51;0;107113
30/11/2024;RPS;2;530;9833;9623;1904,93;0;107113
30/11/2024;RPS;2;535;9833;9623;462,85;0;107113
30/11/2024;RPS;2;539;9833;9623;127,58;0;107113
30/11/2024;RPS;2;812;9833;9623;77,57;0;107113
30/11/2024;RPS;2;815;9833;9623;14,05;0;107113
30/11/2024;RPS;2;828;9833;9623;38,76;0;107113
30/11/2024;RPS;2;820;9834;9691;166,77;0;107113
30/11/2024;RPS;2;542;9838;9626;250;0;107113
30/11/2024;RPS;2;543;9838;9626;5183,55;0;107113
30/11/2024;RPS;2;551;9838;9626;250;0;107113
30/11/2024;RPS;2;310;9852;9623;2395,19;0;107113
30/11/2024;RPS;2;530;9852;9623;678,29;0;107113
30/11/2024;RPS;2;812;9852;9623;21,5;0;107113
30/11/2024;RPS;2;116;9855;9623;241,75;0;107113
30/11/2024;RPS;2;315;9855;9623;503,46;0;107113
30/11/2024;RPS;2;535;9855;9623;161,84;0;107113
30/11/2024;RPS;2;815;9855;9623;7,5;0;107113
30/11/2024;RPS;2;116;9858;9623;452,71;0;107113
30/11/2024;RPS;2;310;9858;9623;1323,26;0;107113
30/11/2024;RPS;2;315;9858;9623;1223,99;0;107113
30/11/2024;RPS;2;530;9858;9623;591,81;0;107113
30/11/2024;RPS;2;535;9858;9623;198,51;0;107113
30/11/2024;RPS;2;542;9858;9623;125;0;107113
30/11/2024;RPS;2;543;9858;9623;125;0;107113
30/11/2024;RPS;2;552;9858;9623;250;0;107113
30/11/2024;RPS;2;812;9858;9623;17,89;0;107113
30/11/2024;RPS;2;815;9858;9623;12,9;0;107113
30/11/2024;RPS;2;116;9860;9623;71,47;0;107113
30/11/2024;RPS;2;117;9860;9623;1456,26;0;107113
30/11/2024;RPS;2;208;9860;9623;379,26;0;107113
30/11/2024;RPS;2;310;9860;9623;7007,78;0;107113
30/11/2024;RPS;2;315;9860;9623;468,2;0;107113
30/11/2024;RPS;2;327;9860;9623;358,19;0;107113
30/11/2024;RPS;2;530;9860;9623;2585,48;0;107113
30/11/2024;RPS;2;535;9860;9623;144,57;0;107113
30/11/2024;RPS;2;539;9860;9623;74,8;0;107113
30/11/2024;RPS;2;789;9860;9623;0,5;0;107113
30/11/2024;RPS;2;812;9860;9623;104;0;107113
30/11/2024;RPS;2;815;9860;9623;5,46;0;107113
30/11/2024;RPS;2;542;9867;9623;125;0;107113
30/11/2024;RPS;2;552;9867;9623;125;0;107113
30/11/2024;RPS;2;116;9869;9623;352,14;0;107113
30/11/2024;RPS;2;208;9869;9623;224,43;0;107113
30/11/2024;RPS;2;310;9869;9623;6511,71;0;107113
30/11/2024;RPS;2;311;9869;9623;3512,7;0;107113
30/11/2024;RPS;2;316;9869;9623;2757,95;0;107113
30/11/2024;RPS;2;327;9869;9623;278,38;0;107113
30/11/2024;RPS;2;530;9869;9623;2219,9;0;107113
30/11/2024;RPS;2;531;9869;9623;1210,24;0;107113
30/11/2024;RPS;2;536;9869;9623;1334,02;0;107113
30/11/2024;RPS;2;539;9869;9623;23,56;0;107113
30/11/2024;RPS;2;812;9869;9623;144,38;0;107113
30/11/2024;RPS;2;816;9869;9623;335,59;0;107113
30/11/2024;RPS;2;817;9869;9623;19,79;0;107113
30/11/2024;RPS;2;941;9869;9623;189,75;0;107113
30/11/2024;RPS;2;208;9870;9623;452,93;0;107113
30/11/2024;RPS;2;310;9870;9623;8830,08;0;107113
30/11/2024;RPS;2;315;9870;9623;1344,57;0;107113
30/11/2024;RPS;2;316;9870;9623;4028,22;0;107113
30/11/2024;RPS;2;327;9870;9623;761,05;0;107113
30/11/2024;RPS;2;530;9870;9623;2589,19;0;107113
30/11/2024;RPS;2;535;9870;9623;474,28;0;107113
30/11/2024;RPS;2;536;9870;9623;844,53;0;107113
30/11/2024;RPS;2;539;9870;9623;143,86;0;107113
30/11/2024;RPS;2;789;9870;9623;0,5;0;107113
30/11/2024;RPS;2;812;9870;9623;154,94;0;107113
30/11/2024;RPS;2;815;9870;9623;26,28;0;107113
30/11/2024;RPS;2;817;9870;9623;32,12;0;107113
30/11/2024;RPS;2;116;9876;9623;301,9;0;107113
30/11/2024;RPS;2;117;9876;9623;1278,51;0;107113
30/11/2024;RPS;2;310;9876;9623;5046,27;0;107113
30/11/2024;RPS;2;311;9876;9623;2955,9;0;107113
30/11/2024;RPS;2;316;9876;9623;1331,37;0;107113
30/11/2024;RPS;2;327;9876;9623;410,41;0;107113
30/11/2024;RPS;2;530;9876;9623;1330,71;0;107113
30/11/2024;RPS;2;531;9876;9623;882,67;0;107113
30/11/2024;RPS;2;536;9876;9623;397,93;0;107113
30/11/2024;RPS;2;539;9876;9623;30,08;0;107113
30/11/2024;RPS;2;812;9876;9623;59,1;0;107113
30/11/2024;RPS;2;816;9876;9623;29,06;0;107113
30/11/2024;RPS;2;817;9876;9623;9,72;0;107113
30/11/2024;RPS;2;117;9881;9623;145,98;0;107113
30/11/2024;RPS;2;310;9881;9623;6615,86;0;107113
30/11/2024;RPS;2;315;9881;9623;417,6;0;107113
30/11/2024;RPS;2;327;9881;9623;192,31;0;107113
30/11/2024;RPS;2;530;9881;9623;1515,87;0;107113
30/11/2024;RPS;2;535;9881;9623;188,44;0;107113
30/11/2024;RPS;2;539;9881;9623;23,21;0;107113
30/11/2024;RPS;2;789;9881;9623;0,3;0;107113
30/11/2024;RPS;2;812;9881;9623;66,15;0;107113
30/11/2024;RPS;2;116;9890;9623;445,96;0;107113
30/11/2024;RPS;2;117;9890;9623;2531,19;0;107113
30/11/2024;RPS;2;208;9890;9623;155,41;0;107113
30/11/2024;RPS;2;310;9890;9623;11171,21;0;107113
30/11/2024;RPS;2;315;9890;9623;9907,14;0;107113
30/11/2024;RPS;2;316;9890;9623;2267,11;0;107113
30/11/2024;RPS;2;321;9890;9623;354,25;0;107113
30/11/2024;RPS;2;322;9890;9623;566,08;0;107113
30/11/2024;RPS;2;325;9890;9623;183,08;0;107113
30/11/2024;RPS;2;326;9890;9623;42,45;0;107113
30/11/2024;RPS;2;327;9890;9623;1083,94;0;107113
30/11/2024;RPS;2;530;9890;9623;2789,44;0;107113
30/11/2024;RPS;2;535;9890;9623;3819,86;0;107113
30/11/2024;RPS;2;536;9890;9623;1165,72;0;107113
30/11/2024;RPS;2;539;9890;9623;99,74;0;107113
30/11/2024;RPS;2;789;9890;9623;3,5;0;107113
30/11/2024;RPS;2;812;9890;9623;134,29;0;107113
30/11/2024;RPS;2;815;9890;9623;136,15;0;107113
30/11/2024;RPS;2;817;9890;9623;10,24;0;107113
30/11/2024;RPS;2;310;9895;9623;990,64;0;107113
30/11/2024;RPS;2;530;9895;9623;279,93;0;107113
30/11/2024;RPS;2;812;9895;9623;9,59;0;107113
30/11/2024;RPS;2;947;9895;9626;838,32;0;107113
30/11/2024;RPS;2;310;9896;9623;1126,48;0;107113
30/11/2024;RPS;2;311;9896;9623;5582,22;0;107113
30/11/2024;RPS;2;315;9896;9623;3605,54;0;107113
30/11/2024;RPS;2;316;9896;9623;1297,56;0;107113
30/11/2024;RPS;2;327;9896;9623;121,96;0;107113
30/11/2024;RPS;2;530;9896;9623;604,71;0;107113
30/11/2024;RPS;2;531;9896;9623;1493,05;0;107113
30/11/2024;RPS;2;535;9896;9623;1204,16;0;107113
30/11/2024;RPS;2;536;9896;9623;420,36;0;107113
30/11/2024;RPS;2;539;9896;9623;18,34;0;107113
30/11/2024;RPS;2;812;9896;9623;8,9;0;107113
30/11/2024;RPS;2;815;9896;9623;75,32;0;107113
30/11/2024;RPS;2;816;9896;9623;32,97;0;107113
30/11/2024;RPS;2;817;9896;9623;8,97;0;107113
30/11/2024;RPS;2;208;9939;9623;904,39;0;107113
30/11/2024;RPS;2;310;9939;9623;12002,31;0;107113
30/11/2024;RPS;2;311;9939;9623;358,94;0;107113
30/11/2024;RPS;2;316;9939;9623;2351,32;0;107113
30/11/2024;RPS;2;327;9939;9623;1087,46;0;107113
30/11/2024;RPS;2;530;9939;9623;4617,96;0;107113
30/11/2024;RPS;2;531;9939;9623;75,97;0;107113
30/11/2024;RPS;2;536;9939;9623;588,18;0;107113
30/11/2024;RPS;2;539;9939;9623;218,1;0;107113
30/11/2024;RPS;2;812;9939;9623;234,78;0;107113
30/11/2024;RPS;2;816;9939;9623;6,01;0;107113
30/11/2024;RPS;2;817;9939;9623;12,24;0;107113
30/11/2024;RPS;2;941;9939;9623;214,75;0;107113
30/11/2024;RPS;2;116;9952;9623;1091,5;0;107113
30/11/2024;RPS;2;208;9952;9623;86,09;0;107113
30/11/2024;RPS;2;210;9952;9623;304,53;0;107113
30/11/2024;RPS;2;220;9952;9623;2920,77;0;107113
30/11/2024;RPS;2;310;9952;9623;29369,28;0;107113
30/11/2024;RPS;2;311;9952;9623;7266,97;0;107113
30/11/2024;RPS;2;315;9952;9623;2885,59;0;107113
30/11/2024;RPS;2;316;9952;9623;1618,43;0;107113
30/11/2024;RPS;2;322;9952;9623;663,59;0;107113
30/11/2024;RPS;2;324;9952;9623;12,35;0;107113
30/11/2024;RPS;2;326;9952;9623;250,42;0;107113
30/11/2024;RPS;2;327;9952;9623;1139,34;0;107113
30/11/2024;RPS;2;335;9952;9623;300,26;0;107113
30/11/2024;RPS;2;530;9952;9623;8681,91;0;107113
30/11/2024;RPS;2;531;9952;9623;1792,47;0;107113
30/11/2024;RPS;2;535;9952;9623;1060,57;0;107113
30/11/2024;RPS;2;536;9952;9623;612,23;0;107113
30/11/2024;RPS;2;539;9952;9623;128,37;0;107113
30/11/2024;RPS;2;542;9952;9623;4905,89;0;107113
30/11/2024;RPS;2;543;9952;9623;1653,97;0;107113
30/11/2024;RPS;2;551;9952;9623;4440,24;0;107113
30/11/2024;RPS;2;812;9952;9623;543,66;0;107113
30/11/2024;RPS;2;815;9952;9623;71,98;0;107113
30/11/2024;RPS;2;816;9952;9623;718,72;0;107113
30/11/2024;RPS;2;817;9952;9623;30;0;107113
30/11/2024;RPS;2;941;9952;9623;8,25;0;107113
30/11/2024;RPS;2;208;9953;9623;167,81;0;107113
30/11/2024;RPS;2;310;9953;9623;15270,75;0;107113
30/11/2024;RPS;2;315;9953;9623;1873,59;0;107113
30/11/2024;RPS;2;316;9953;9623;4295,96;0;107113
30/11/2024;RPS;2;327;9953;9623;1033,87;0;107113
30/11/2024;RPS;2;530;9953;9623;4955,08;0;107113
30/11/2024;RPS;2;535;9953;9623;816,27;0;107113
30/11/2024;RPS;2;536;9953;9623;1199,68;0;107113
30/11/2024;RPS;2;539;9953;9623;254,3;0;107113
30/11/2024;RPS;2;789;9953;9623;0,5;0;107113
30/11/2024;RPS;2;812;9953;9623;237,7;0;107113
30/11/2024;RPS;2;815;9953;9623;17,01;0;107113
30/11/2024;RPS;2;817;9953;9623;20,27;0;107113
30/11/2024;RPS;2;823;9108;9455;71,41;0;107113
30/11/2024;RPS;2;824;9108;9455;134,79;0;107113
30/11/2024;RPS;2;823;9119;9455;34,52;0;107113
30/11/2024;RPS;2;823;9125;9455;959,46;0;107113
30/11/2024;RPS;2;824;9125;9455;1317,65;0;107113
30/11/2024;RPS;2;823;9126;9455;161,08;0;107113
30/11/2024;RPS;2;824;9127;9455;135,31;0;107113
30/11/2024;RPS;2;824;9128;9455;59,18;0;107113
30/11/2024;RPS;2;823;9138;9455;32,87;0;107113
30/11/2024;RPS;2;823;9184;9455;49,31;0;107113
30/11/2024;RPS;2;823;9295;9455;721,61;0;107113
30/11/2024;RPS;2;823;9334;9455;1090,31;0;107113
30/11/2024;RPS;2;823;9335;9455;701,23;0;107113
30/11/2024;RPS;2;823;9337;9455;371,49;0;107113
30/11/2024;RPS;2;823;9342;9455;365,17;0;107113
30/11/2024;RPS;2;823;9386;9455;47,34;0;107113
30/11/2024;RPS;2;824;9416;9455;394,5;0;107113
30/11/2024;RPS;2;824;9437;9455;360,31;0;107113
30/11/2024;RPS;2;823;9448;9455;80,54;0;107113
30/11/2024;RPS;2;824;9455;9509;295,1;0;107113
30/11/2024;RPS;2;823;9456;9455;607,04;0;107113
30/11/2024;RPS;2;823;9459;9455;1438,67;0;107113
30/11/2024;RPS;2;823;9509;9455;445,12;0;107113
30/11/2024;RPS;2;823;9528;9455;57,7;0;107113
30/11/2024;RPS;2;977;9528;9654;83,32;0;107113
30/11/2024;RPS;2;976;9533;9743;49,81;0;107113
30/11/2024;RPS;2;823;9534;9455;65,74;0;107113
30/11/2024;RPS;2;823;9607;9455;4411,02;0;107113
30/11/2024;RPS;2;823;9611;9455;304,6;0;107113
30/11/2024;RPS;2;820;9616;9455;110,68;0;107113
30/11/2024;RPS;2;823;9616;9455;2055,99;0;107113
30/11/2024;RPS;2;824;9616;9455;8645,16;0;107113
30/11/2024;RPS;2;823;9616;9617;3689,87;0;107113
30/11/2024;RPS;2;947;9616;9743;1811,77;0;107113
30/11/2024;RPS;2;997;9616;9743;2163,48;0;107113
30/11/2024;RPS;2;823;9617;9455;1642,62;0;107113
30/11/2024;RPS;2;823;9621;9455;175,88;0;107113
30/11/2024;RPS;2;823;9632;9455;585,18;0;107113
30/11/2024;RPS;2;823;9634;9455;2944,79;0;107113
30/11/2024;RPS;2;824;9634;9455;256,55;0;107113
30/11/2024;RPS;2;823;9643;9455;1448,81;0;107113
30/11/2024;RPS;2;823;9648;9455;683,8;0;107113
30/11/2024;RPS;2;820;9650;9455;748,57;0;107113
30/11/2024;RPS;2;823;9650;9455;308,03;0;107113
30/11/2024;RPS;2;824;9650;9455;185,41;0;107113
30/11/2024;RPS;2;823;9651;9455;212,04;0;107113
30/11/2024;RPS;2;823;9653;9455;122,79;0;107113
30/11/2024;RPS;2;822;9654;9455;159,78;0;107113
30/11/2024;RPS;2;823;9661;9455;104,54;0;107113
30/11/2024;RPS;2;823;9664;9455;391,22;0;107113
30/11/2024;RPS;2;823;9665;9455;92,71;0;107113
30/11/2024;RPS;2;824;9665;9455;85,48;0;107113
30/11/2024;RPS;2;823;9666;9455;59,18;0;107113
30/11/2024;RPS;2;823;9667;9455;3630,29;0;107113
30/11/2024;RPS;2;824;9667;9455;337,29;0;107113
30/11/2024;RPS;2;823;9674;9455;251,82;0;107113
30/11/2024;RPS;2;823;9682;9455;335,33;0;107113
30/11/2024;RPS;2;824;9682;9455;1143,66;0;107113
30/11/2024;RPS;2;823;9692;9455;703,99;0;107113
30/11/2024;RPS;2;824;9693;9455;828,45;0;107113
30/11/2024;RPS;2;824;9696;9455;49,31;0;107113
30/11/2024;RPS;2;823;9703;9455;32,87;0;107113
30/11/2024;RPS;2;823;9704;9455;741,66;0;107113
30/11/2024;RPS;2;823;9706;9455;323,32;0;107113
30/11/2024;RPS;2;824;9706;9455;2164,1;0;107113
30/11/2024;RPS;2;823;9711;9455;239,98;0;107113
30/11/2024;RPS;2;823;9715;9455;95,6;0;107113
30/11/2024;RPS;2;823;9718;9455;44,38;0;107113
30/11/2024;RPS;2;824;9718;9455;424,09;0;107113
30/11/2024;RPS;2;820;9723;9455;306,53;0;107113
30/11/2024;RPS;2;823;9723;9455;493,13;0;107113
30/11/2024;RPS;2;823;9726;9455;640,08;0;107113
30/11/2024;RPS;2;823;9728;9455;857,73;0;107113
30/11/2024;RPS;2;823;9729;9455;410,94;0;107113
30/11/2024;RPS;2;823;9734;9455;800,96;0;107113
30/11/2024;RPS;2;824;9734;9455;490,14;0;107113
30/11/2024;RPS;2;976;9734;9455;1183,97;0;107113
30/11/2024;RPS;2;977;9734;9455;154,24;0;107113
30/11/2024;RPS;2;823;9739;9455;981,65;0;107113
30/11/2024;RPS;2;542;9743;9455;237,1;0;107113
30/11/2024;RPS;2;552;9743;9455;237,1;0;107113
30/11/2024;RPS;2;823;9743;9455;1579,92;0;107113
30/11/2024;RPS;2;932;9743;9455;206,19;0;107113
30/11/2024;RPS;2;976;9743;9457;181,65;0;107113
30/11/2024;RPS;2;210;9743;9617;1840,19;0;107113
30/11/2024;RPS;2;543;9743;9617;1124,36;0;107113
30/11/2024;RPS;2;552;9743;9617;1875,11;0;107113
30/11/2024;RPS;2;997;9743;9617;72,15;0;107113
30/11/2024;RPS;2;210;9743;9715;2500;0;107113
30/11/2024;RPS;2;823;9752;9455;194,94;0;107113
30/11/2024;RPS;2;824;9752;9455;7386,5;0;107113
30/11/2024;RPS;2;823;9753;9455;38,46;0;107113
30/11/2024;RPS;2;824;9753;9455;487,21;0;107113
30/11/2024;RPS;2;823;9754;9455;1481,75;0;107113
30/11/2024;RPS;2;823;9756;9455;81,69;0;107113
30/11/2024;RPS;2;823;9762;9455;582,28;0;107113
30/11/2024;RPS;2;823;9766;9455;78,9;0;107113
30/11/2024;RPS;2;824;9766;9455;169,64;0;107113
30/11/2024;RPS;2;315;9775;9455;1890,23;0;107113
30/11/2024;RPS;2;535;9775;9455;908,38;0;107113
30/11/2024;RPS;2;815;9775;9455;39,66;0;107113
30/11/2024;RPS;2;823;9779;9455;32,87;0;107113
30/11/2024;RPS;2;824;9780;9455;328,75;0;107113
30/11/2024;RPS;2;823;9786;9455;44,38;0;107113
30/11/2024;RPS;2;823;9789;9455;32,87;0;107113
30/11/2024;RPS;2;823;9807;9455;102,07;0;107113
30/11/2024;RPS;2;823;9808;9455;1603,15;0;107113
30/11/2024;RPS;2;820;9818;9455;280,49;0;107113
30/11/2024;RPS;2;823;9855;9455;10050,39;0;107113
30/11/2024;RPS;2;823;9858;9455;242,77;0;107113
30/11/2024;RPS;2;824;9861;9455;222,76;0;107113
30/11/2024;RPS;2;823;9864;9455;124,92;0;107113
30/11/2024;RPS;2;824;9865;9455;516,14;0;107113
30/11/2024;RPS;2;823;9867;9455;65,75;0;107113
30/11/2024;RPS;2;824;9867;9455;335,59;0;107113
30/11/2024;RPS;2;823;9870;9455;169,64;0;107113
30/11/2024;RPS;2;824;9870;9455;149,43;0;107113
30/11/2024;RPS;2;823;9876;9455;2118,8;0;107113
30/11/2024;RPS;2;824;9876;9455;78,9;0;107113
30/11/2024;RPS;2;311;9882;9455;3334;0;107113
30/11/2024;RPS;2;531;9882;9455;142,53;0;107113
30/11/2024;RPS;2;824;9892;9455;52,6;0;107113
30/11/2024;RPS;2;823;9967;9455;288,97;0;107113
30/11/2024;RPS;2;824;9967;9455;243,01;0;107113
30/11/2024;RPS;2;760;9124;9890;400,73;0;107113
30/11/2024;RPS;2;976;9179;9892;107,19;0;107113
